,Time,Maximum Price,Minimum Price,Average Price,Total Qty,Total quoteQty,Price Difference,Price Variation,Group Qty,Group quoteQty,0
372,06:27,0.000010570,0.000010570,0.000010570,78905.000000000,0.834025860,0.000000008,+0.076%,39145658,413.51385,
373,06:28,0.000010570,0.000010560,0.000010563,447360.000000000,4.728444099,0.000000003,+0.032%,31284693,330.50262,
374,06:29,0.000010560,0.000010560,0.000010560,2998058.000000000,31.659492493,0.000000000,+0.0%,31487570,332.64935,
375,06:30,0.000010560,0.000010550,0.000010559,336344.000000000,3.551647663,0.000000002,+0.022%,34112508,360.36868,
376,06:31,0.000010560,0.000010550,0.000010557,618859.000000000,6.533791542,0.000000000,+0.004%,29152640,308.03506,
377,06:32,0.000010570,0.000010560,0.000010569,2190126.000000000,23.148275375,0.000000009,+0.081%,26256270,277.47345,
378,06:33,0.000010560,0.000010540,0.000010548,12049531.000000000,127.107192993,-0.000000014,-0.137%,27316831,288.6935,
379,06:34,0.000010550,0.000010540,0.000010543,13263639.000000000,139.803756714,-0.000000027,-0.252%,37425624,395.30206,
380,06:35,0.000010550,0.000010530,0.000010536,12276246.000000000,129.366302490,-0.000000042,-0.397%,42023606,443.5103,
381,06:36,0.000010550,0.000010540,0.000010549,2221522.000000000,23.433433533,-0.000000021,-0.203%,53383488,563.1897,
382,06:37,0.000010560,0.000010550,0.000010555,1298578.000000000,13.703719139,-0.000000025,-0.236%,55451075,584.99603,
383,06:38,0.000010550,0.000010550,0.000010550,625460.000000000,6.598603249,,+nan%,,,
384,06:39,0.000010570,0.000010550,0.000010559,3957647.000000000,41.793083191,-0.000000011,-0.101%,57290693,604.4052,
385,06:40,0.000010560,0.000010540,0.000010553,8110368.000000000,85.583938599,-0.000000009,-0.089%,58161570,613.5704,
386,06:41,0.000010570,0.000010560,0.000010563,1205440.000000000,12.729542732,-0.000000010,-0.094%,66119500,697.54407,
387,06:42,0.000010560,0.000010550,0.000010557,4456943.000000000,47.044532776,-0.000000013,-0.122%,61678083,650.57526,
388,06:43,,,0.000010557,,,,,,,
389,06:44,0.000010560,0.000010550,0.000010558,2483781.000000000,26.213899612,-0.000000005,-0.051%,66056121,696.7857,
390,06:45,0.000010570,0.000010560,0.000010566,3334880.000000000,35.223400116,0.000000006,+0.053%,68092542,718.27124,
391,06:46,0.000010560,0.000010560,0.000010560,153225.000000000,1.618055940,0.000000001,+0.013%,68429364,721.8351,
392,06:47,0.000010560,0.000010550,0.000010553,108813.000000000,1.148176670,-0.000000003,-0.032%,68246245,719.90155,
393,06:48,0.000010560,0.000010550,0.000010555,2638853.000000000,27.841648102,-0.000000014,-0.129%,67736199,714.5159,
394,06:49,0.000010570,0.000010560,0.000010561,2158220.000000000,22.791963577,0.000000013,+0.123%,68184926,719.20935,
395,06:50,0.000010560,0.000010560,0.000010560,616124.000000000,6.506269455,0.000000017,+0.158%,58293615,614.8941,
396,06:51,0.000010570,0.000010560,0.000010567,2862857.000000000,30.256736755,0.000000031,+0.299%,45646100,481.59653,
397,06:52,0.000010590,0.000010570,0.000010581,1455920.000000000,15.398615837,0.000000033,+0.309%,36232711,382.48697,
398,06:53,0.000010590,0.000010580,0.000010584,670070.000000000,7.092445850,0.000000029,+0.275%,35467109,374.45218,
399,06:54,0.000010590,0.000010590,0.000010590,1321884.000000000,13.998751640,0.000000040,+0.379%,34838601,367.84088,
400,06:55,0.000010590,0.000010580,0.000010582,7268647.000000000,76.902931213,0.000000022,+0.212%,35535025,375.24106,
401,06:56,0.000010580,0.000010570,0.000010577,8663040.000000000,91.651794434,0.000000024,+0.224%,38846025,410.3509,
402,06:57,0.000010580,0.000010570,0.000010575,21506042.000000000,227.456588745,0.000000013,+0.118%,39398697,416.4188,
403,06:58,0.000010590,0.000010580,0.000010581,3609026.000000000,38.183597565,0.000000024,+0.224%,59699299,631.1458,
404,06:59,0.000010580,0.000010580,0.000010580,126375.000000000,1.337047458,0.000000022,+0.209%,58851382,622.2849,
405,07:00,0.000010600,0.000010580,0.000010587,3650552.000000000,38.647743225,0.000000022,+0.204%,56493976,597.408,
406,07:01,0.000010590,0.000010580,0.000010587,743512.000000000,7.873112202,0.000000027,+0.253%,56809648,600.8324,
407,07:02,0.000010590,0.000010570,0.000010582,3370234.000000000,35.659812927,0.000000029,+0.273%,57399935,607.0874,
408,07:03,0.000010590,0.000010570,0.000010581,2877006.000000000,30.444744110,0.000000026,+0.245%,60661356,641.59906,
409,07:04,0.000010590,0.000010570,0.000010576,6573335.000000000,69.490234375,0.000000015,+0.144%,60899509,644.20215,
410,07:05,0.000010570,0.000010570,0.000010570,524928.000000000,5.548489094,0.000000010,+0.095%,65314624,690.9004,
411,07:06,0.000010580,0.000010570,0.000010575,1357053.000000000,14.351871490,0.000000008,+0.076%,65223428,689.9426,
412,07:07,0.000010580,0.000010570,0.000010573,1268316.000000000,13.407608986,-0.000000008,-0.079%,63717624,674.0378,
413,07:08,0.000010570,0.000010570,0.000010570,120590.000000000,1.274636269,-0.000000014,-0.132%,63530020,672.04675,
414,07:09,0.000010570,0.000010570,0.000010570,53816.000000000,0.568835080,-0.000000020,-0.189%,62980540,666.22894,
415,07:10,0.000010570,0.000010570,0.000010570,1319956.000000000,13.951934814,-0.000000012,-0.111%,61712472,652.7991,
416,07:11,0.000010580,0.000010580,0.000010580,10838587.000000000,114.672248840,0.000000003,+0.032%,55763781,589.848,
417,07:12,0.000010580,0.000010570,0.000010572,1197055.000000000,12.653001785,-0.000000003,-0.024%,57939328,612.8685,
418,07:13,0.000010580,0.000010580,0.000010580,1901510.000000000,20.117975235,0.000000000,+0.0%,34021315,359.88135,
419,07:14,0.000010580,0.000010580,0.000010580,80948.000000000,0.856429815,-0.000000007,-0.067%,35796450,378.66226,
420,07:15,0.000010580,0.000010580,0.000010580,616598.000000000,6.523606777,-0.000000007,-0.063%,32226846,340.87094,
421,07:16,0.000010580,0.000010570,0.000010572,727434.000000000,7.690063953,-0.000000010,-0.099%,32099932,339.52145,
422,07:17,0.000010570,0.000010560,0.000010565,1726255.000000000,18.230747223,-0.000000016,-0.15%,29457132,311.5517,
423,07:18,0.000010570,0.000010570,0.000010570,177484.000000000,1.876005888,-0.000000006,-0.058%,28306381,299.33768,
424,07:19,0.000010570,0.000010560,0.000010569,2409064.000000000,25.462198257,-0.000000001,-0.011%,21910530,231.72345,
425,07:20,0.000010580,0.000010560,0.000010563,10653664.000000000,112.506988525,-0.000000012,-0.111%,23794666,251.63716,
426,07:21,0.000010560,0.000010560,0.000010560,341715.000000000,3.608510494,-0.000000013,-0.122%,33091277,349.7923,
427,07:22,0.000010570,0.000010550,0.000010562,821796.000000000,8.682839394,-0.000000008,-0.079%,32164676,339.9932,
428,07:23,0.000010550,0.000010550,0.000010550,1665738.000000000,17.573535919,-0.000000020,-0.189%,32865882,347.4014,
429,07:24,0.000010580,0.000010550,0.000010561,1337677.000000000,14.128812790,-0.000000009,-0.083%,34477804,364.4061,
430,07:25,0.000010570,0.000010560,0.000010564,2396318.000000000,25.321462631,-0.000000016,-0.155%,34495525,364.58298,
431,07:26,0.000010570,0.000010550,0.000010561,595307.000000000,6.287287235,-0.000000011,-0.109%,26053256,275.23218,
432,07:27,0.000010560,0.000010550,0.000010557,703664.000000000,7.428506851,,+nan%,,,
433,07:28,0.000010560,0.000010550,0.000010551,1658752.000000000,17.502191544,-0.000000029,-0.272%,26155172,276.29498,
434,07:29,0.000010560,0.000010550,0.000010555,62450.000000000,0.658997476,-0.000000025,-0.236%,25912414,273.6792,
435,07:30,0.000010560,0.000010560,0.000010560,8600.000000000,0.090815999,-0.000000020,-0.189%,25893916,273.48175,
436,07:31,0.000010560,0.000010540,0.000010547,4652158.000000000,49.073413849,-0.000000025,-0.232%,25285918,267.04898,
437,07:32,0.000010550,0.000010540,0.000010548,969696.000000000,10.228847504,-0.000000017,-0.158%,29210642,308.43234,
438,07:33,0.000010550,0.000010540,0.000010545,279700.000000000,2.948676586,-0.000000025,-0.237%,28454083,300.43045,
439,07:34,0.000010540,0.000010530,0.000010531,576864.000000000,6.075551510,-0.000000038,-0.355%,28556299,301.5031,
440,07:35,0.000010530,0.000010530,0.000010530,10354508.000000000,109.032966614,-0.000000033,-0.315%,26724099,282.11646,
441,07:36,0.000010540,0.000010530,0.000010532,5940409.000000000,62.561183929,-0.000000028,-0.264%,26424943,278.6424,
442,07:37,0.000010540,0.000010540,0.000010540,593262.000000000,6.252981663,-0.000000022,-0.205%,32023637,337.5951,
443,07:38,0.000010550,0.000010520,0.000010524,1955912.000000000,20.593103409,-0.000000026,-0.248%,31795103,335.16522,
444,07:39,0.000010540,0.000010520,0.000010528,3061530.000000000,32.219745636,-0.000000033,-0.311%,32085277,338.1848,
445,07:40,0.000010530,0.000010520,0.000010527,2219221.000000000,23.363286972,-0.000000037,-0.35%,33809130,356.27576,
446,07:41,0.000010530,0.000010520,0.000010527,113400.000000000,1.193426967,-0.000000033,-0.317%,33632033,354.31757,
447,07:42,0.000010530,0.000010510,0.000010521,5009919.000000000,52.679191589,-0.000000037,-0.349%,33150126,349.22372,
448,07:43,0.000010540,0.000010530,0.000010534,322972.000000000,3.401197433,-0.000000017,-0.163%,37456381,394.4744,
449,07:44,0.000010540,0.000010530,0.000010537,184276.000000000,1.942163229,-0.000000018,-0.174%,36120601,380.37338,
450,07:45,0.000010540,0.000010530,0.000010533,935640.000000000,9.854756355,-0.000000027,-0.256%,36242427,381.65656,
451,07:46,0.000010540,0.000010530,0.000010535,31770.000000000,0.334810793,-0.000000012,-0.115%,37169467,391.4205,
452,07:47,0.000010540,0.000010530,0.000010534,2384224.000000000,25.127897263,-0.000000014,-0.136%,32549079,342.6819,
453,07:48,0.000010560,0.000010550,0.000010554,3571304.000000000,37.688392639,0.000000009,+0.081%,33963607,357.58093,
454,07:49,0.000010550,0.000010550,0.000010550,2756429.000000000,29.080326080,0.000000019,+0.177%,37255211,392.32065,
455,07:50,0.000010570,0.000010550,0.000010556,5981262.000000000,63.117950439,0.000000026,+0.248%,39434776,415.3254,
456,07:51,0.000010560,0.000010560,0.000010560,907278.000000000,9.580855370,0.000000028,+0.265%,35061530,369.4104,
457,07:52,0.000010570,0.000010560,0.000010568,1280198.000000000,13.530535698,0.000000028,+0.265%,30028399,316.43005,
458,07:53,0.000010580,0.000010560,0.000010570,525160.000000000,5.551052094,0.000000046,+0.438%,30715335,323.70764,
459,07:54,0.000010570,0.000010570,0.000010570,212862.000000000,2.249951363,0.000000042,+0.395%,29284583,308.6656,
460,07:55,0.000010570,0.000010570,0.000010570,131898.000000000,1.394161820,0.000000043,+0.412%,26435915,278.69577,
461,07:56,0.000010580,0.000010560,0.000010567,373873.000000000,3.951153278,0.000000039,+0.372%,24348592,256.72665,
462,07:57,0.000010580,0.000010560,0.000010567,1351541.000000000,14.276679039,0.000000046,+0.44%,24609065,259.4844,
463,07:58,0.000010580,0.000010560,0.000010565,1448846.000000000,15.308050156,0.000000031,+0.297%,20950687,221.08188,
464,07:59,0.000010580,0.000010570,0.000010575,313580.000000000,3.315263033,0.000000038,+0.363%,22076561,232.98874,
465,08:00,0.000010580,0.000010560,0.000010579,1442466.000000000,15.257635117,0.000000046,+0.438%,22205865,234.36183,
466,08:01,0.000010580,0.000010570,0.000010575,346674.000000000,3.665705681,0.000000040,+0.38%,22712691,239.76471,
467,08:02,0.000010570,0.000010570,0.000010570,163392.000000000,1.727053404,0.000000036,+0.342%,23027595,243.0956,
468,08:03,0.000010570,0.000010570,0.000010570,10764.000000000,0.113775477,0.000000016,+0.156%,20806763,219.69476,
469,08:04,0.000010570,0.000010550,0.000010556,5355124.000000000,56.544429779,0.000000006,+0.06%,17246223,182.12012,
470,08:05,0.000010560,0.000010540,0.000010545,6431113.000000000,67.809303284,-0.000000011,-0.104%,19844918,209.58424,
471,08:06,0.000010550,0.000010540,0.000010545,398038.000000000,4.196782589,-0.000000015,-0.142%,20294769,214.2756,
472,08:07,0.000010550,0.000010530,0.000010539,2083719.000000000,21.959859848,-0.000000029,-0.271%,19785529,208.89154,
473,08:08,0.000010550,0.000010540,0.000010545,460095.000000000,4.850810528,-0.000000025,-0.237%,20589050,217.32085,
474,08:09,0.000010560,0.000010550,0.000010552,755554.000000000,7.973856449,-0.000000018,-0.172%,20523985,216.6206,
475,08:10,0.000010560,0.000010550,0.000010551,429127.000000000,4.527320385,-0.000000019,-0.176%,21066677,222.34453,
476,08:11,,,0.000010551,,,,,,,
477,08:12,0.000010550,0.000010530,0.000010539,3081600.000000000,32.455341339,-0.000000028,-0.263%,21363906,225.47768,
478,08:13,0.000010550,0.000010540,0.000010542,903452.000000000,9.522976875,-0.000000025,-0.241%,24071633,253.98184,
479,08:14,0.000010550,0.000010540,0.000010545,21779.000000000,0.229623452,-0.000000020,-0.192%,23623544,249.22815,
480,08:15,0.000010540,0.000010540,0.000010540,1735244.000000000,18.289470673,-0.000000035,-0.331%,22196477,234.14973,
481,08:16,0.000010550,0.000010540,0.000010546,2640289.000000000,27.851392746,-0.000000033,-0.312%,23618141,249.12395,
482,08:17,0.000010560,0.000010550,0.000010557,586488.000000000,6.193141937,-0.000000018,-0.173%,24815964,261.7177,
483,08:18,0.000010570,0.000010560,0.000010566,7071106.000000000,74.673614502,-0.000000004,-0.039%,25055778,264.24515,
484,08:19,0.000010580,0.000010570,0.000010574,517916.000000000,5.476378441,0.000000004,+0.035%,31963492,337.1917,
485,08:20,0.000010600,0.000010580,0.000010591,2104491.000000000,22.275516510,0.000000034,+0.324%,32470644,342.55432,
486,08:21,0.000010600,0.000010580,0.000010590,602440.000000000,6.378609657,0.000000045,+0.426%,29220011,308.2854,
487,08:22,0.000010600,0.000010590,0.000010592,1141797.000000000,12.093272209,0.000000047,+0.446%,23391338,246.8547,
488,08:23,0.000010600,0.000010590,0.000010592,1739338.000000000,18.428180695,0.000000053,+0.501%,24135097,254.7512,
489,08:24,0.000010600,0.000010600,0.000010600,2196480.000000000,23.282688141,0.000000055,+0.522%,23790716,251.21951,
490,08:25,0.000010600,0.000010590,0.000010595,616974.000000000,6.538230896,0.000000043,+0.409%,25527101,269.6514,
491,08:26,0.000010610,0.000010590,0.000010604,4862340.000000000,51.565223694,0.000000053,+0.499%,25388521,268.2158,
492,08:27,0.000010630,0.000010600,0.000010617,11177100.000000000,118.681678772,0.000000078,+0.741%,29821734,315.25366,
493,08:28,0.000010610,0.000010600,0.000010604,2489362.000000000,26.405508041,0.000000062,+0.59%,37917234,401.47998,
494,08:29,0.000010600,0.000010600,0.000010600,250590.000000000,2.656253815,0.000000055,+0.522%,39503144,418.36252,
495,08:30,0.000010610,0.000010580,0.000010595,7661754.000000000,81.178070068,0.000000055,+0.523%,39731955,420.78915,
496,08:31,0.000010590,0.000010580,0.000010585,1085970.000000000,11.491013527,0.000000039,+0.369%,45658465,483.67773,
497,08:32,0.000010600,0.000010580,0.000010594,843871.000000000,8.941406250,0.000000037,+0.35%,44104146,467.31738,
498,08:33,0.000010610,0.000010590,0.000010599,597008.000000000,6.329057217,0.000000033,+0.316%,44361529,470.06567,
499,08:34,0.000010620,0.000010610,0.000010613,11637373.000000000,123.527717590,0.000000039,+0.368%,37887431,401.72113,
500,08:35,0.000010610,0.000010610,0.000010610,1734488.000000000,18.402917862,0.000000019,+0.183%,49006888,519.77246,
501,08:36,0.000010620,0.000010610,0.000010612,5668692.000000000,60.155483246,0.000000022,+0.21%,48636885,515.89984,
502,08:37,0.000010620,0.000010610,0.000010614,1385847.000000000,14.706657410,0.000000022,+0.203%,53703137,569.6767,
503,08:38,0.000010620,0.000010610,0.000010614,1498729.000000000,15.906369209,0.000000022,+0.209%,53947187,572.2901,
504,08:39,0.000010620,0.000010610,0.000010614,13170573.000000000,139.811676025,0.000000014,+0.133%,53706578,569.7683,
505,08:40,0.000010620,0.000010610,0.000010612,14052131.000000000,149.098632812,0.000000017,+0.156%,64680671,686.29724,
506,08:41,0.000010620,0.000010610,0.000010612,851427.000000000,9.040246010,-0.000000005,-0.046%,73253488,777.2925,
507,08:42,0.000010620,0.000010610,0.000010612,439290.000000000,4.663691998,0.000000009,+0.083%,62927815,667.651,
508,08:43,0.000010620,0.000010620,0.000010620,966106.000000000,10.260046005,0.000000020,+0.189%,60877743,645.90924,
509,08:44,0.000010620,0.000010610,0.000010619,1127803.000000000,11.977218628,0.000000024,+0.225%,61593259,653.51294,
510,08:45,0.000010630,0.000010620,0.000010622,1094898.000000000,11.629109383,0.000000037,+0.349%,55059308,584.3122,
511,08:46,0.000010650,0.000010620,0.000010637,7527290.000000000,80.049232483,0.000000044,+0.413%,55068236,584.4502,
512,08:47,0.000010640,0.000010630,0.000010632,2163637.000000000,23.013448715,0.000000033,+0.31%,61751655,655.5581,
513,08:48,0.000010650,0.000010630,0.000010641,6298821.000000000,67.017059326,0.000000028,+0.267%,63318284,672.2425,
514,08:49,0.000010640,0.000010630,0.000010638,1574860.000000000,16.752992630,0.000000028,+0.267%,57979732,615.7318,
515,08:50,0.000010640,0.000010640,0.000010640,728994.000000000,7.756495953,0.000000028,+0.261%,57820104,614.08185,
516,08:51,0.000010650,0.000010640,0.000010647,617041.000000000,6.569893837,0.000000034,+0.318%,52880406,561.68286,
517,08:52,0.000010680,0.000010640,0.000010668,8360794.000000000,89.133941650,0.000000054,+0.509%,52111600,553.5461,
518,08:53,0.000010690,0.000010680,0.000010687,8216972.000000000,87.803474426,0.000000072,+0.683%,58973665,626.7737,
519,08:54,0.000010690,0.000010670,0.000010679,3701933.000000000,39.535755157,0.000000068,+0.64%,54020064,574.7655,
520,08:55,0.000010680,0.000010670,0.000010679,1084421.000000000,11.581552505,,+nan%,,,
521,08:56,0.000010680,0.000010660,0.000010665,3224496.000000000,34.407032013,0.000000053,+0.504%,44754287,476.78418,
522,08:57,0.000010680,0.000010670,0.000010675,2099668.000000000,22.409744263,0.000000062,+0.585%,47127356,502.15094,
523,08:58,0.000010670,0.000010660,0.000010665,2958690.000000000,31.558591843,0.000000045,+0.42%,48787734,519.89703,
524,08:59,0.000010680,0.000010650,0.000010665,6088501.000000000,64.960311890,0.000000046,+0.429%,50780318,541.19556,
525,09:00,0.000010680,0.000010670,0.000010673,3243932.000000000,34.618583679,0.000000051,+0.478%,55741016,594.17865,
526,09:01,0.000010690,0.000010670,0.000010679,1089267.000000000,11.633334160,0.000000042,+0.391%,57890050,617.16815,
527,09:02,0.000010690,0.000010680,0.000010682,547866.000000000,5.851363659,0.000000050,+0.47%,51452027,548.75226,
528,09:03,0.000010690,0.000010670,0.000010675,1424896.000000000,15.211432457,0.000000034,+0.32%,49836256,531.5902,
529,09:04,0.000010680,0.000010680,0.000010680,17216.000000000,0.183866888,0.000000042,+0.392%,44962331,479.7845,
530,09:05,0.000010670,0.000010670,0.000010670,1926583.000000000,20.556640625,0.000000030,+0.282%,43404687,463.21536,
531,09:06,0.000010680,0.000010670,0.000010672,1709309.000000000,18.241636276,0.000000025,+0.235%,44602276,476.01553,
532,09:07,0.000010670,0.000010670,0.000010670,4769150.000000000,50.886829376,0.000000002,+0.016%,45694544,487.68723,
533,09:08,0.000010670,0.000010660,0.000010661,166343.000000000,1.773252249,-0.000000025,-0.238%,42102900,449.44016,
534,09:09,0.000010660,0.000010650,0.000010654,4474757.000000000,47.692543030,-0.000000025,-0.239%,34052271,363.40994,
535,09:10,0.000010660,0.000010640,0.000010652,2362530.000000000,25.166416168,-0.000000027,-0.253%,34825095,371.5667,
536,09:11,0.000010660,0.000010630,0.000010642,996500.000000000,10.602127075,-0.000000023,-0.219%,36103204,385.15158,
537,09:12,0.000010660,0.000010640,0.000010651,11675168.000000000,124.341773987,-0.000000024,-0.222%,33875208,361.34668,
538,09:13,0.000010660,0.000010640,0.000010650,5327296.000000000,56.726696014,-0.000000015,-0.141%,43450708,463.27872,
539,09:14,0.000010640,0.000010620,0.000010629,7279337.000000000,77.367698669,-0.000000035,-0.33%,45819314,488.4468,
540,09:15,0.000010640,0.000010620,0.000010631,1684534.000000000,17.903392792,-0.000000041,-0.387%,47010150,500.8542,
541,09:16,0.000010640,0.000010620,0.000010634,2976876.000000000,31.642707825,-0.000000045,-0.422%,45450752,484.13898,
542,09:17,0.000010640,0.000010630,0.000010638,162273.000000000,1.726517081,-0.000000044,-0.411%,47338361,504.14835,
543,09:18,0.000010650,0.000010640,0.000010643,1049572.000000000,11.167924881,-0.000000032,-0.297%,46952768,500.02353,
544,09:19,0.000010640,0.000010640,0.000010640,2275552.000000000,24.211874008,-0.000000040,-0.375%,46577444,495.98,
545,09:20,0.000010650,0.000010640,0.000010643,1219141.000000000,12.971992493,-0.000000027,-0.256%,48835780,520.00806,
546,09:21,0.000010650,0.000010630,0.000010635,1767203.000000000,18.791711807,-0.000000037,-0.349%,48128338,512.4234,
547,09:22,0.000010640,0.000010630,0.000010639,1911648.000000000,20.339881897,-0.000000031,-0.295%,48186232,512.97345,
548,09:23,0.000010660,0.000010630,0.000010643,6767145.000000000,72.011428833,-0.000000018,-0.169%,45328730,482.4265,
549,09:24,0.000010650,0.000010640,0.000010647,409298.000000000,4.358762264,-0.000000007,-0.061%,51929532,552.66473,
550,09:25,0.000010660,0.000010650,0.000010654,1190132.000000000,12.681247711,0.000000002,+0.021%,47864073,509.33093,
551,09:26,0.000010650,0.000010650,0.000010650,498900.000000000,5.313284874,0.000000008,+0.074%,46691675,496.84573,
552,09:27,0.000010650,0.000010650,0.000010650,1855564.000000000,19.761756897,-0.000000001,-0.009%,46194075,491.55685,
553,09:28,0.000010650,0.000010640,0.000010646,1832050.000000000,19.499971390,-0.000000004,-0.035%,36374471,386.97687,
554,09:29,0.000010650,0.000010650,0.000010650,214900.000000000,2.288685083,0.000000021,+0.194%,32879225,349.75015,
555,09:30,0.000010660,0.000010650,0.000010657,811809.000000000,8.653726578,0.000000026,+0.242%,25814788,274.67114,
556,09:31,0.000010670,0.000010650,0.000010656,295118.000000000,3.144223452,0.000000022,+0.208%,24942063,265.42148,
557,09:32,0.000010680,0.000010660,0.000010670,689208.000000000,7.357548714,0.000000032,+0.298%,22260305,236.92297,
558,09:33,0.000010670,0.000010650,0.000010660,3532175.000000000,37.652191162,0.000000016,+0.154%,22787240,242.55402,
559,09:34,0.000010660,0.000010650,0.000010656,740268.000000000,7.885431290,0.000000016,+0.15%,25269843,269.0383,
560,09:35,0.000010650,0.000010650,0.000010650,605025.000000000,6.443516254,0.000000007,+0.068%,23734559,252.71185,
561,09:36,0.000010650,0.000010630,0.000010640,3507262.000000000,37.319374084,0.000000005,+0.047%,23120443,246.18336,
562,09:37,0.000010640,0.000010630,0.000010637,1613318.000000000,17.157140732,-0.000000002,-0.018%,24860502,264.71103,
563,09:38,0.000010660,0.000010630,0.000010646,2737920.000000000,29.165279388,0.000000003,+0.028%,24562172,261.5283,
564,09:39,0.000010660,0.000010630,0.000010643,2939002.000000000,31.272726059,-0.000000005,-0.047%,20532947,218.68213,
565,09:40,0.000010670,0.000010630,0.000010648,3166725.000000000,33.715534210,-0.000000005,-0.049%,23062651,245.59608,
566,09:41,0.000010660,0.000010630,0.000010649,4115349.000000000,43.820507050,-0.000000001,-0.014%,25039244,266.63037,
567,09:42,0.000010650,0.000010620,0.000010635,5336079.000000000,56.761516571,-0.000000015,-0.144%,28655693,305.1376,
568,09:43,0.000010640,0.000010610,0.000010620,5099494.000000000,54.165218353,-0.000000026,-0.244%,32136208,342.13733,
569,09:44,0.000010630,0.000010610,0.000010621,8285220.000000000,88.028556824,-0.000000029,-0.276%,35403652,376.80258,
570,09:45,0.000010640,0.000010620,0.000010634,2726342.000000000,29.000827789,-0.000000024,-0.221%,43473972,462.54248,
571,09:46,0.000010630,0.000010620,0.000010621,759339.000000000,8.064756393,-0.000000035,-0.327%,45388505,482.8896,
572,09:47,0.000010620,0.000010610,0.000010615,151137.000000000,1.604081869,-0.000000055,-0.516%,45852726,487.81012,
573,09:48,0.000010630,0.000010620,0.000010621,704574.000000000,7.482706070,-0.000000039,-0.363%,45314655,482.05667,
574,09:49,0.000010630,0.000010620,0.000010622,128721.000000000,1.367189288,-0.000000033,-0.314%,42487054,451.88718,
575,09:50,0.000010640,0.000010620,0.000010624,1515313.000000000,16.099922180,-0.000000026,-0.24%,41875507,445.36893,
576,09:51,,,0.000010624,,,,,,,
577,09:52,0.000010620,0.000010610,0.000010615,846647.000000000,8.988874435,-0.000000025,-0.235%,42785795,455.02533,
578,09:53,0.000010610,0.000010610,0.000010610,590025.000000000,6.260165215,-0.000000027,-0.25%,40125180,426.6948,
579,09:54,0.000010610,0.000010600,0.000010601,1961787.000000000,20.796703339,-0.000000045,-0.427%,39101887,415.79785,
580,09:55,0.000010620,0.000010590,0.000010605,1039550.000000000,11.031619072,-0.000000038,-0.355%,38325754,407.42926,
581,09:56,0.000010630,0.000010610,0.000010620,372036.000000000,3.951336622,-0.000000028,-0.267%,36426302,387.18814,
582,09:57,0.000010630,0.000010610,0.000010619,1297751.000000000,13.771681786,-0.000000030,-0.28%,33631613,357.42392,
583,09:58,0.000010640,0.000010610,0.000010623,1768378.000000000,18.770889282,-0.000000012,-0.109%,30814015,327.3751,
584,09:59,0.000010620,0.000010620,0.000010620,130008.000000000,1.380684972,0.000000000,+0.001%,27246314,289.38452,
585,10:00,0.000010630,0.000010600,0.000010606,900856.000000000,9.554700851,-0.000000015,-0.141%,22276828,236.6,
586,10:01,0.000010620,0.000010610,0.000010615,1294237.000000000,13.735960960,-0.000000019,-0.176%,14892464,158.12614,
587,10:02,0.000010620,0.000010620,0.000010620,89020.000000000,0.945392370,-0.000000001,-0.012%,13460359,142.86127,
588,10:03,0.000010620,0.000010610,0.000010619,3101058.000000000,32.933219910,0.000000004,+0.042%,12790040,135.74191,
589,10:04,0.000010620,0.000010610,0.000010612,361029.000000000,3.831303358,-0.000000009,-0.085%,15739961,167.07104,
590,10:05,0.000010620,0.000010620,0.000010620,17361.000000000,0.184373826,-0.000000003,-0.024%,15396416,163.41965,
591,10:06,0.000010610,0.000010600,0.000010607,1358000.000000000,14.402706146,-0.000000017,-0.161%,15285056,162.23683,
592,10:07,0.000010600,0.000010600,0.000010600,21858.000000000,0.231694803,-0.000000015,-0.141%,15127743,160.53961,
593,10:08,0.000010600,0.000010590,0.000010594,272622.000000000,2.888744354,-0.000000016,-0.154%,14302954,151.78242,
594,10:09,0.000010600,0.000010580,0.000010588,2484629.000000000,26.311649323,-0.000000013,-0.122%,13985551,148.41101,
595,10:10,0.000010610,0.000010590,0.000010592,7948592.000000000,84.178810120,-0.000000012,-0.116%,14508393,153.92595,
596,10:11,0.000010640,0.000010600,0.000010624,3926682.000000000,41.724857330,0.000000004,+0.033%,21417435,227.07315,
597,10:12,0.000010650,0.000010570,0.000010594,13083975.000000000,138.643692017,-0.000000024,-0.23%,24972081,264.84665,
598,10:13,0.000010600,0.000010590,0.000010597,3439106.000000000,36.435310364,-0.000000026,-0.248%,36758305,389.7187,
599,10:14,0.000010600,0.000010550,0.000010570,12385803.000000000,130.972610474,-0.000000050,-0.467%,38429033,407.38306,
600,10:15,0.000010610,0.000010560,0.000010589,6419212.000000000,67.926872253,-0.000000016,-0.155%,50684828,536.975,
601,10:16,0.000010610,0.000010560,0.000010581,14598368.000000000,154.477218628,-0.000000034,-0.318%,56203184,595.34717,
602,10:17,0.000010590,0.000010560,0.000010577,6538577.000000000,69.173637390,-0.000000043,-0.403%,69507315,736.08844,
603,10:18,0.000010590,0.000010570,0.000010576,4097267.000000000,43.331283569,-0.000000043,-0.408%,75956872,804.3167,
604,10:19,0.000010580,0.000010550,0.000010564,6520934.000000000,68.858947754,-0.000000048,-0.455%,76953081,814.7148,
605,10:20,0.000010580,0.000010560,0.000010564,4145475.000000000,43.787986755,-0.000000056,-0.529%,83112986,879.74243,
